Date,WHEAT,SUGAR,COFFEE,COTTON,SOYBEANS
2026-07-15,645.1817525666543,28.289224683434966,159.0851370187618,82.38549500893488,1810.8240675710983
2026-07-16,633.4674901342794,28.271762967794583,162.33688732740265,80.93168640593785,1788.296420376623
2026-07-17,612.3661331750644,28.420847156983346,160.93207346475063,78.84750923614119,1769.8210021897953
2026-07-18,620.5939735955193,27.574082919913035,163.1834543156553,78.18431728239406,1715.1210702746705
2026-07-19,619.4333539439848,28.61107785938768,158.12162395264536,81.1537085448985,1771.6069749362446
2026-07-20,600.1343369385004,28.07358506107677,164.91369587743654,80.57441954801511,1793.46894619178
2026-07-21,607.883064497682,28.426222312274284,161.0532781050573,76.55072673271096,1767.923400614401
2026-07-22,612.3784642805692,27.58896398987057,166.1780022607089,80.63703918155048,1776.4567630324148
2026-07-23,593.8281050963145,27.354593672346645,162.08665329035267,78.55798128090517,1771.387660503313
2026-07-24,619.5043742038353,28.48494091710221,162.83551082373594,77.36008146232999,1767.1302190549538
2026-07-25,615.6096367171154,28.27020262967701,162.31806205373562,75.48322774852039,1778.7697001682018
2026-07-26,597.7127633120014,27.655375121196958,160.6348970997472,78.27463845965814,1768.2057833488395
2026-07-27,623.3190240777036,27.667553417047152,170.62269376662334,78.66786038481446,1819.1135098892755
2026-07-28,626.9937640184341,28.618459324882917,161.15329590398755,81.27763289223896,1710.294529047681
2026-07-29,620.7265332272227,27.508512117917693,165.9328944219404,80.20859877915012,1759.5728306237545
2026-07-30,613.6899468590757,28.85999226818747,159.1675777941056,77.63840699984034,1749.7682363298425
2026-07-31,624.8803656836172,27.64113339451756,163.77911170817217,79.2146708664841,1782.0622822704345
2026-01-08,625.8030350129873,28.37460264637635,164.07688210389296,79.90813021296263,1777.7100908695338
2026-02-08,620.994840415337,27.90986308867012,162.43970765301194,78.65956720629046,1823.590981649696
2026-03-08,606.7581073667964,28.35331104590336,160.6646884665782,77.5224643585263,1833.279398844828
2026-04-08,620.2738063077489,27.80270551593545,161.6039064838727,77.58746710989536,1752.0857471623783
2026-05-08,631.5286326607982,27.983264956639324,161.12301411354147,79.07665084212765,1775.0329313052334
2026-06-08,609.1040813505183,28.079071425504136,169.99458932689092,79.09754877190568,1780.7908141340747
2026-07-08,642.4312236814438,27.578830773415557,162.2622943192187,77.9087462294954,1751.1360082234762
2026-08-08,609.6852598963121,28.411095417819165,163.96770233999544,74.0468197630425,1793.545369897555
2026-09-08,616.4755924169923,27.810356171881534,167.9261916488139,76.2167283059833,1767.6713501172412
2026-10-08,607.578872808684,27.94558715126973,159.45681363584316,79.34700922332696,1742.9926873165327
2026-11-08,618.5751220065795,27.578723249154528,162.32954332141415,74.78679073252704,1766.4398717222937
2026-12-08,594.0253003162945,26.82842106572206,161.32741702411803,80.23659322436706,1745.0601453919105
2026-08-13,608.7642474312075,27.96207945615249,161.88197918309118,79.97234513664309,1805.6321442372944
2026-08-14,601.8606517916454,29.207035088066377,161.56177658116547,78.31098430159827,1831.402887192524
2026-08-15,616.9983451361184,28.428608658896216,159.78239558209762,79.21123450628875,1782.1161826579123
2026-08-16,627.5643878361803,28.04448552915896,162.7038031242609,79.07915230251116,1778.1872914481812
2026-08-17,623.1317592052917,27.92846422928539,158.68810000848367,77.996426578399,1779.4715528018903
2026-08-18,585.539192015136,28.065603730328267,165.18156753161787,75.90550826776739,1810.200061601395
2026-08-19,640.2869088356708,28.31737520310256,164.0021096949258,79.7529949288214,1809.6428235067776
2026-08-20,618.4954179948052,27.4921620314338,160.43893119274395,80.46380861473702,1771.7422159920511
2026-08-21,605.0962011343368,28.59098193789217,160.57677402993505,76.13267766195008,1782.8138527599046
2026-08-22,616.6194502754331,28.40169900921445,162.84961552416476,75.78444003558394,1794.8452480420588
2026-08-23,616.7845483060922,28.404735225954887,159.4261212050909,77.87445678395815,1741.6814716712065
2026-08-24,606.2433939565819,28.272878794570303,167.70253855402177,77.05441916720535,1811.79704521833
2026-08-25,616.927072070466,28.074687891483197,163.07528681009595,78.31533922377966,1827.503777431272
2026-08-26,606.8644727261984,28.38938441079355,163.1782314656146,80.0586206337528,1810.713886635699
2026-08-27,609.3378866679952,28.35315086682041,164.08533989030957,74.34914692528432,1739.1355614547583
2026-08-28,605.7902630947599,27.90357518288848,160.07547380215146,80.65485163212645,1717.7689962948673
2026-08-29,596.4769826002694,27.801522750585583,165.3677857277586,77.36555994781496,1797.7265287152577
2026-08-30,616.05604369976,28.127678611179316,162.27012706458558,78.87311461420077,1754.2222802803572
2026-08-31,621.487946857278,28.823074842382027,164.92089877995232,79.04225802181544,1785.6393411589231
2026-01-09,620.5900912941659,27.49336599571532,161.27479073074238,79.22808485538911,1823.0441626452737
2026-02-09,624.3627907928776,27.38792152166347,166.08615959952795,78.11090376959001,1758.0498011657692
2026-03-09,618.1932077959063,28.172477683794103,163.1799830839898,78.49132628914256,1766.6453141923755
2026-04-09,607.5377387193114,28.12223260307096,168.83850100064285,78.47611749681795,1786.414123433751
2026-05-09,624.5887654048913,28.185211455826447,160.740543846717,76.95539441899724,1739.8534002000138
2026-06-09,597.2933954992029,28.223611714077364,162.56936368519283,75.09139135988354,1756.236291106189
2026-07-09,602.9798402796379,28.005064333340435,158.65222025518838,75.97841394744651,1779.868316964399
2026-08-09,602.206150237877,28.829311254017902,160.25591963965306,77.81681472830753,1770.5276387671584
2026-09-09,627.6272079930592,27.35657768360788,163.91114894297644,76.68968705352636,1797.941579353602
2026-10-09,625.9483526309087,27.731426489361777,165.54421202556972,76.69348007144714,1862.5428162721944
2026-11-09,620.321180850258,28.083933359721826,171.38571160946765,80.95789199427983,1783.5344856795043
2026-12-09,627.6228577126127,27.35344489883429,161.67961122704912,79.40756006344046,1755.9221036897995
2026-09-13,603.4222565786164,28.061243898479137,159.03946517141836,77.57641055380859,1823.610792932219
2026-09-14,618.7273462878394,28.946183516758246,164.41163983666723,79.10428206656859,1734.513716538727
2026-09-15,612.8949461635142,28.168198309328567,158.45779218442405,77.30539421271673,1740.901240598038
2026-09-16,625.0324021832897,28.275283882466063,163.85043440249956,78.18599484362164,1764.9821008061858
2026-09-17,613.1433373877315,27.569314099947803,160.48579526126463,78.73713640083172,1774.7391506750305
2026-09-18,609.8626264704994,27.884352297988304,162.77526397629887,77.32503130646917,1765.2062779430005
2026-09-19,621.4422930387624,28.00705742503469,165.59189895550855,76.88988786360734,1783.1863212582198
2026-09-20,625.6892697913011,28.042132828732605,161.80200655001337,80.0476614835628,1792.8048185723949
2026-09-21,606.585421694519,28.814741151152333,165.14260856757562,79.04929378265801,1816.9628759953544
2026-09-22,614.2228457411746,28.47654804251355,164.9814971389814,74.3239925874434,1788.381660163977
2026-09-23,601.9280197876246,27.686567340604736,156.31983029967049,76.9513687972542,1769.477658982056
2026-09-24,584.1434782463581,28.34435576854444,159.40772106498358,76.7747510542852,1816.9653233547288
2026-09-25,617.7806200289511,28.473340720634283,157.344136649051,77.04978646713259,1762.981125041375
2026-09-26,622.968833273649,28.78912639619001,168.69230089579548,79.50940399172008,1739.2997001764825
2026-09-27,618.7778616776412,29.008738715654918,162.03741284871913,78.13013419731705,1824.393876088908
2026-09-28,591.4220651211175,27.77672291796187,168.06273793437762,75.81813577032207,1823.0882544553524
2026-09-29,611.4149104817675,27.883804188265504,157.2618725242578,77.49246862889296,1766.1236349014046
2026-09-30,588.3452114464935,27.679794957974536,160.66715607487927,79.03305265634927,1778.456533293447
2026-01-10,633.0657725845182,28.179068587265352,165.06777725199248,77.79152194148142,1763.6803077949255
2026-02-10,602.6971105445649,28.52399195158156,163.13718176124712,77.10570934636239,1801.3524743851583
2026-03-10,631.9388401396587,28.78331802290501,164.30288461617565,78.73237039045924,1843.855611265785
2026-04-10,628.246960565171,28.28524137558137,158.67455246595134,80.87303218404853,1813.892831571236
2026-05-10,605.4637012019774,28.179186159428827,167.07234264209066,78.98168705338517,1824.4889025135185
2026-06-10,602.742571836452,28.41547191675405,165.21486322413213,80.38525878499357,1818.7577300087
2026-07-10,621.339500599679,27.95448608118265,164.0710797539347,77.30410987728173,1795.0614982015518
2026-08-10,606.668940999759,29.364203384461884,160.66841196722254,78.26296972929991,1828.0381961615524
2026-09-10,618.6112980313674,27.60751954712713,163.9238077652416,78.24976231599041,1818.7001806246228
2026-10-10,611.5217460068794,28.47614370754301,162.02197871590087,78.51345626912313,1840.117634132504
2026-11-10,595.577580470812,29.367165643849106,157.76005315364915,79.06590732360053,1784.340400904384
2026-12-10,590.187093881417,28.41458188911946,162.89434651181452,76.84443850117233,1747.0444253132814
2026-10-13,620.9139328182799,28.3324811966,162.6120556658007,79.45171175853217,1830.682837450197
2026-10-14,611.3212299257428,28.26462761545706,166.5391803576482,75.72030325216843,1810.7667977605336
2026-10-15,611.632073513566,28.361665198411284,156.12926339912167,76.2261200380849,1792.339914922626
2026-10-16,627.3603204047093,29.116963241867957,164.02895480720932,81.97892107525641,1794.813372286836
2026-10-17,633.5085395411814,27.41545918895809,159.67299597309662,77.63780717451436,1878.8355726735315
2026-10-18,615.7607073834051,29.219327544846944,164.41627363500555,79.70892314159101,1784.4944462695046
2026-10-19,615.1378807958172,27.81813241153132,164.65296384276377,81.33360720976061,1779.049796039882
2026-10-20,625.8109663963377,28.38474352095476,163.2518317922531,74.7383389712423,1807.8414856379643
2026-10-21,602.9676957199038,28.320336239939248,166.15469676794518,80.44329124441674,1841.3054571816076
2026-10-22,622.8352243063968,28.82054516386637,159.70123222534258,79.683282724365,1874.8595160525708
2026-10-23,627.1585884901705,27.788525257388777,167.23955457120883,81.34753775502713,1827.4799058543365
2026-10-24,628.9959862129355,28.787557294473583,161.54138151762555,76.71947585942705,1770.977999967212
2026-10-25,596.7264885096574,29.54851522457864,158.9175130692442,81.09326097725645,1868.367706243268
2026-10-26,611.5810413211551,27.942707944879277,163.06154524107257,77.5078887030136,1810.0214267609824
2026-10-27,610.3823533476727,28.69952326579064,157.34412219539706,80.4988199018013,1786.5770880817183
2026-10-28,622.7933455702596,28.306611788747883,164.87400968677414,78.72941455404879,1780.3054551802825
2026-10-29,627.7864867608885,28.84133187997262,163.31554441478693,80.09187614614015,1838.2681535545023
2026-10-30,640.6742827388556,28.661462253883386,168.12815538842116,78.93215064440314,1821.4205084304235
2026-10-31,616.1954908330775,28.36030924822381,166.3449273262314,75.8481257887824,1825.5314131112225
2026-01-11,616.434164128667,28.915257726191697,159.9392374291735,73.76642032423163,1854.5135480966007
2026-02-11,637.175450330119,29.55980882705617,161.77199800098023,79.2952064811382,1793.2977244436197
2026-03-11,626.853146752276,28.62081218243364,166.1628400533981,78.54686577105534,1858.81930504138
2026-04-11,639.199202043936,29.07154085919261,167.2758382219609,79.67290821029577,1803.6718933396949
2026-05-11,627.3195024188644,28.12427407221348,168.5451938669438,78.63373763165612,1884.5351504559
2026-06-11,609.6411986219587,28.30082516744029,168.597950200552,82.41453378007932,1838.92948149697
2026-07-11,607.7433776630661,28.99968168584143,164.53649654217602,79.49956915599913,1794.7086208718654
2026-08-11,605.3218096093437,29.499170202248628,166.05170687199282,78.41678012900468,1762.813060232013
2026-09-11,633.119839083753,28.97531089001748,169.10399006729037,79.74659742655236,1848.203414945045
2026-10-11,639.9592163427724,28.671441433949223,164.0983651733051,78.51836937714138,1814.0004823454524
2026-11-11,648.4687566349423,28.83679140354182,166.34850696155073,79.41533840119213,1821.532672712976
2026-12-11,636.2679370815766,28.255261731495672,164.18714736716,77.28943296010684,1850.0032794998228
2026-11-13,640.5448479849653,29.158451070468494,163.55843986060964,79.32119130637176,1858.308925187984
2026-11-14,619.1963183526043,29.307553980196325,165.5445957484999,78.58394090928236,1865.6993562815435
2026-11-15,612.3431272902961,28.685765154344555,163.2918396742044,77.55717015902607,1795.3401707394155
2026-11-16,637.5844439214617,28.693591623654115,165.14347081986236,82.70795786002942,1873.8146725204288
2026-11-17,632.524459210397,29.061994949719573,162.3579853586116,77.69716623145092,1815.182875427922
2026-11-18,628.9842038981741,28.74257054510128,165.12604921725097,79.53523407676063,1766.3122299738282
2026-11-19,632.7785041508853,28.9364115354768,167.23868830771644,78.23737891869206,1799.4626079682373
2026-11-20,632.298883067055,29.98881415174,164.03192294140803,80.09100195062517,1842.1034054409224
2026-11-21,644.5542110747349,28.88335185979888,166.0173536420348,77.53670334217618,1807.5453369650304
2026-11-22,645.013967567491,28.84693145204045,166.5172540173088,81.06551627441067,1835.1389904619
2026-11-23,636.0081048770332,28.72549965984204,167.59898888152833,83.07807743252052,1848.908666997564
2026-11-24,640.0789811303919,29.407941920875224,165.82576074381933,78.3720329578153,1834.521021303184
2026-11-25,636.2820466967611,28.98237025902219,169.7855016979985,81.80527351322233,1826.2888469444524
2026-11-26,624.4908573357231,28.775507405543983,159.75574745000102,79.20659553208601,1804.8601786080023
2026-11-27,639.9483186338424,29.734931122380434,175.84208452887955,82.36150872582249,1843.8367830554907
2026-11-28,613.5494586087941,29.799020041193792,163.8376656766002,83.52811827721281,1782.802116530315
2026-11-29,644.2995718682885,28.850158484153766,167.97329260533954,79.5711154557466,1824.9481601819036
2026-11-30,616.6926894446405,28.261845956208912,163.80210130218984,77.48825128698051,1818.846429388021
2026-01-12,635.4160743220651,29.65338828548584,168.91666560082203,81.6018303082,1840.4381444979367
2026-02-12,621.6948314616751,28.861397048801063,167.83874403152197,80.44801743051153,1842.312760560947
2026-03-12,639.4031031785329,29.584074257417203,164.9842655848503,80.94618569481221,1878.341831710172
2026-04-12,632.4374797751058,28.28111813874284,170.5470745776408,79.5978138430124,1898.0052832921356
2026-05-12,613.3761986501073,29.66729749185862,166.7092605005712,78.73957016527038,1818.690814954533
2026-06-12,638.7504651687278,28.67851800477724,169.05710951084626,82.15452611414558,1912.3961000376837
2026-07-12,626.6749324883035,29.6243984584965,164.49760343225682,80.80800895195514,1830.9724523119123
2026-08-12,645.1361720336824,29.299019073197854,167.40140447705343,77.9387056421537,1860.4108141635568
